
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
1.81348e+07 7.2539e+06 6.34716e+06 2417.27 3493.59 4.00263e+06 
CV Recruit
0.61954 
Alternative 1 Alternative  Stock: LingN
Catch LingN
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2032 1.81348e+07 7.2539e+06 6.34716e+06 5.9347e+06 7.02005e+06 7.15766e+06 8.89134e+06 937896 
2033 1.81348e+07 7.2539e+06 6.34716e+06 6.04289e+06 7.1402e+06 7.28807e+06 9.0926e+06 961151 
2034 1.81348e+07 7.2539e+06 6.34716e+06 6.08652e+06 7.19138e+06 7.36355e+06 9.20728e+06 983010 
2035 1.81348e+07 7.2539e+06 6.34716e+06 6.08474e+06 7.21032e+06 7.40621e+06 9.25999e+06 1.00741e+06 

Fishing_mortalityLingN
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2022  0 0.197847 0.231286 2.27426e-06 2.27426e-06 2.27426e-06 2.27426e-06 2.37169e-20 
2023  0 0.197847 0.231286 1.96422e-06 1.97528e-06 1.97393e-06 1.97936e-06 5.08842e-09 
2024  0 0.197847 0.231286 0.107125 0.107904 0.108137 0.109876 0.000924465 
2025  0 0.197847 0.231286 0.115967 0.118801 0.119566 0.125453 0.00317751 
2026  0 0.197847 0.231286 0.125117 0.132233 0.133797 0.147394 0.00744274 
2027  0 0.197847 0.231286 0.133452 0.146614 0.148996 0.17195 0.0125564 
2028  0 0.197847 0.231286 0.141059 0.160031 0.162479 0.194168 0.0157115 
2029  0 0.197847 0.231286 0.146794 0.171986 0.172575 0.197847 0.016557 
2030  0 0.197847 0.231286 0.152159 0.181028 0.179387 0.197847 0.0159483 
2031  0 0.197847 0.231286 0.156851 0.186635 0.183347 0.197847 0.0147799 
2032  0 0.197847 0.231286 0.159955 0.191125 0.186153 0.197847 0.0135619 
2033  0 0.197847 0.231286 0.163059 0.194579 0.188001 0.197847 0.0125492 
2034  0 0.197847 0.231286 0.16431 0.19605 0.188737 0.197847 0.012072 
2035  0 0.197847 0.231286 0.164262 0.196594 0.188946 0.197847 0.0119743 

Total_BiomassLingN
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2022 6.60429e+07 3.80718e+07 3.55746e+07 1.78925e+07 1.78925e+07 1.78925e+07 1.78925e+07 2.64496e-07 
2023 6.60429e+07 3.80718e+07 3.55746e+07 1.95822e+07 2.09743e+07 2.14417e+07 2.47517e+07 1.75155e+06 
2024 6.60429e+07 3.80718e+07 3.55746e+07 2.16994e+07 2.45639e+07 2.51915e+07 3.04156e+07 2.85408e+06 
2025 6.60429e+07 3.80718e+07 3.55746e+07 2.32871e+07 2.73527e+07 2.79952e+07 3.47768e+07 3.73308e+06 
2026 6.60429e+07 3.80718e+07 3.55746e+07 2.46603e+07 3.00233e+07 3.06522e+07 3.88715e+07 4.54586e+06 
2027 6.60429e+07 3.80718e+07 3.55746e+07 2.59565e+07 3.25131e+07 3.30591e+07 4.23248e+07 5.16576e+06 
2028 6.60429e+07 3.80718e+07 3.55746e+07 2.71365e+07 3.42414e+07 3.48187e+07 4.43504e+07 5.5385e+06 
2029 6.60429e+07 3.80718e+07 3.55746e+07 2.81771e+07 3.54871e+07 3.61369e+07 4.6297e+07 5.71846e+06 
2030 6.60429e+07 3.80718e+07 3.55746e+07 2.88069e+07 3.63422e+07 3.69949e+07 4.73985e+07 5.7461e+06 
2031 6.60429e+07 3.80718e+07 3.55746e+07 2.90292e+07 3.68817e+07 3.74739e+07 4.78267e+07 5.78706e+06 
2032 6.60429e+07 3.80718e+07 3.55746e+07 2.95746e+07 3.72676e+07 3.79426e+07 4.82548e+07 5.90133e+06 
2033 6.60429e+07 3.80718e+07 3.55746e+07 3.0195e+07 3.74983e+07 3.82613e+07 4.88513e+07 6.02121e+06 
2034 6.60429e+07 3.80718e+07 3.55746e+07 3.00183e+07 3.74294e+07 3.83909e+07 4.89253e+07 6.23105e+06 
2035 6.60429e+07 3.80718e+07 3.55746e+07 2.94494e+07 3.77964e+07 3.84699e+07 4.89133e+07 6.30216e+06 
Alternative 2 Alternative  Stock: LingN
Catch LingN
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 3.07273e+06 3.27816e+06 15 15 15 15 0 
2023  0 3.07273e+06 3.27816e+06 15 15 15 15 1.50092e-07 
2024  0 3.07273e+06 3.27816e+06 1943.25 1943.25 1943.25 1943.25 0.000136033 
2025  0 3.07273e+06 3.27816e+06 1943.25 1943.25 1943.25 1943.25 0.000487151 
2026  0 3.07273e+06 3.27816e+06 1943.25 1943.25 1943.25 1943.25 0.000436399 
2027  0 3.07273e+06 3.27816e+06 1943.25 1943.25 1943.25 1943.25 0.000425446 
2028  0 3.07273e+06 3.27816e+06 1943.25 1943.25 1943.25 1943.25 0.000417138 
2029  0 3.07273e+06 3.27816e+06 1943.25 1943.25 1943.25 1943.25 0.000420525 
2030  0 3.07273e+06 3.27816e+06 1943.25 1943.25 1943.25 1943.25 0.000403383 
2031  0 3.07273e+06 3.27816e+06 1943.25 1943.25 1943.25 1943.25 0.000380283 
2032  0 3.07273e+06 3.27816e+06 1943.25 1943.25 1943.25 1943.25 0.000385828 
2033  0 3.07273e+06 3.27816e+06 1943.25 1943.25 1943.25 1943.25 0.000364111 
2034  0 3.07273e+06 3.27816e+06 1943.25 1943.25 1943.25 1943.25 0.000352726 
2035  0 3.07273e+06 3.27816e+06 1943.25 1943.25 1943.25 1943.25 0.00035059 

Spawning_Biomass LingN
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 1.81348e+07 7.2539e+06 6.34716e+06 3.36844e+06 3.36844e+06 3.36844e+06 3.36844e+06 6.75209e-08 
2023 1.81348e+07 7.2539e+06 6.34716e+06 3.77468e+06 3.77992e+06 3.78168e+06 3.79415e+06 6596.57 
2024 1.81348e+07 7.2539e+06 6.34716e+06 4.29847e+06 4.32718e+06 4.33574e+06 4.39987e+06 34073.6 
2025 1.81348e+07 7.2539e+06 6.34716e+06 4.94573e+06 5.05382e+06 5.08355e+06 5.31041e+06 122193 
2026 1.81348e+07 7.2539e+06 6.34716e+06 5.69264e+06 5.98302e+06 6.04813e+06 6.62249e+06 307238 
2027 1.81348e+07 7.2539e+06 6.34716e+06 6.49899e+06 7.08052e+06 7.20563e+06 8.25917e+06 599687 
2028 1.81348e+07 7.2539e+06 6.34716e+06 7.34333e+06 8.3228e+06 8.48992e+06 1.01977e+07 953101 
2029 1.81348e+07 7.2539e+06 6.34716e+06 8.15351e+06 9.56855e+06 9.81504e+06 1.2102e+07 1.32524e+06 
2030 1.81348e+07 7.2539e+06 6.34716e+06 8.96556e+06 1.08716e+07 1.11178e+07 1.39784e+07 1.66763e+06 
2031 1.81348e+07 7.2539e+06 6.34716e+06 9.7041e+06 1.20603e+07 1.23128e+07 1.57443e+07 1.97098e+06 
2032 1.81348e+07 7.2539e+06 6.34716e+06 1.04999e+07 1.31141e+07 1.34026e+07 1.71689e+07 2.1863e+06 
2033 1.81348e+07 7.2539e+06 6.34716e+06 1.11112e+07 1.4119e+07 1.43816e+07 1.86307e+07 2.35569e+06 
2034 1.81348e+07 7.2539e+06 6.34716e+06 1.16835e+07 1.49353e+07 1.51677e+07 1.96291e+07 2.50853e+06 
2035 1.81348e+07 7.2539e+06 6.34716e+06 1.20479e+07 1.55506e+07 1.57805e+07 2.01845e+07 2.59337e+06 

Fishing_mortalityLingN
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2022  0 0.197847 0.231286 2.27426e-06 2.27426e-06 2.27426e-06 2.27426e-06 2.37169e-20 
2023  0 0.197847 0.231286 1.96422e-06 1.97528e-06 1.97393e-06 1.97936e-06 5.08842e-09 
2024  0 0.197847 0.231286 0.000210883 0.000216296 0.000215694 0.000218492 2.50047e-06 
2025  0 0.197847 0.231286 0.000165805 0.00017891 0.000177544 0.000184961 6.18785e-06 
2026  0 0.197847 0.231286 0.00012603 0.000147252 0.000145556 0.000159062 1.02992e-05 
2027  0 0.197847 0.231286 9.8438e-05 0.000122727 0.000121316 0.000139908 1.30821e-05 
2028  0 0.197847 0.231286 7.91621e-05 0.000104457 0.000103918 0.000125245 1.44221e-05 
2029  0 0.197847 0.231286 6.78866e-05 9.24502e-05 9.22401e-05 0.000116056 1.52281e-05 
2030  0 0.197847 0.231286 6.07799e-05 8.38967e-05 8.471e-05 0.000109594 1.54676e-05 
2031  0 0.197847 0.231286 5.68197e-05 7.9207e-05 8.0102e-05 0.000104847 1.531e-05 
2032  0 0.197847 0.231286 5.48775e-05 7.5984e-05 7.70781e-05 0.000101716 1.47185e-05 
2033  0 0.197847 0.231286 5.31778e-05 7.40893e-05 7.49697e-05 9.83042e-05 1.40918e-05 
2034  0 0.197847 0.231286 5.26389e-05 7.24339e-05 7.34818e-05 9.73219e-05 1.35782e-05 
2035  0 0.197847 0.231286 5.22017e-05 7.17941e-05 7.2381e-05 9.53723e-05 1.32725e-05 

Total_BiomassLingN
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2022 6.60429e+07 3.80718e+07 3.55746e+07 1.78925e+07 1.78925e+07 1.78925e+07 1.78925e+07 2.64496e-07 
2023 6.60429e+07 3.80718e+07 3.55746e+07 1.95822e+07 2.09743e+07 2.14417e+07 2.47517e+07 1.75155e+06 
2024 6.60429e+07 3.80718e+07 3.55746e+07 2.16994e+07 2.45639e+07 2.51915e+07 3.04156e+07 2.85408e+06 
2025 6.60429e+07 3.80718e+07 3.55746e+07 2.43292e+07 2.84069e+07 2.90537e+07 3.5861e+07 3.75271e+06 
2026 6.60429e+07 3.80718e+07 3.55746e+07 2.69145e+07 3.2386e+07 3.30226e+07 4.12812e+07 4.63783e+06 
2027 6.60429e+07 3.80718e+07 3.55746e+07 2.96587e+07 3.65046e+07 3.70956e+07 4.67756e+07 5.44298e+06 
2028 6.60429e+07 3.80718e+07 3.55746e+07 3.25325e+07 4.01616e+07 4.09276e+07 5.18285e+07 6.14702e+06 
2029 6.60429e+07 3.80718e+07 3.55746e+07 3.52329e+07 4.3871e+07 4.46569e+07 5.64453e+07 6.77744e+06 
2030 6.60429e+07 3.80718e+07 3.55746e+07 3.78235e+07 4.74511e+07 4.81041e+07 6.08061e+07 7.30379e+06 
2031 6.60429e+07 3.80718e+07 3.55746e+07 3.98893e+07 5.03157e+07 5.11237e+07 6.45418e+07 7.78979e+06 
2032 6.60429e+07 3.80718e+07 3.55746e+07 4.20133e+07 5.30102e+07 5.398e+07 6.8053e+07 8.2061e+06 
2033 6.60429e+07 3.80718e+07 3.55746e+07 4.39206e+07 5.56324e+07 5.64828e+07 7.1682e+07 8.5623e+06 
2034 6.60429e+07 3.80718e+07 3.55746e+07 4.54923e+07 5.74982e+07 5.84432e+07 7.39295e+07 9.02477e+06 
2035 6.60429e+07 3.80718e+07 3.55746e+07 4.64883e+07 5.91951e+07 5.99917e+07 7.58416e+07 9.25717e+06 
Alternative 3 Alternative  Stock: LingN
Catch LingN
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 3.07273e+06 3.27816e+06 15 15 15 15 0 
2023  0 3.07273e+06 3.27816e+06 15 15 15 15 1.50092e-07 
2024  0 3.07273e+06 3.27816e+06 861284 870273 872920 893038 10644.8 
2025  0 3.07273e+06 3.27816e+06 958086 993155 1.00294e+06 1.07724e+06 39950.1 
2026  0 3.07273e+06 3.27816e+06 1.05672e+06 1.15156e+06 1.17319e+06 1.36248e+06 100796 
2027  0 3.07273e+06 3.27816e+06 1.14863e+06 1.32854e+06 1.36413e+06 1.68341e+06 181551 
2028  0 3.07273e+06 3.27816e+06 1.23655e+06 1.50172e+06 1.55168e+06 2.01546e+06 260477 
2029  0 3.07273e+06 3.27816e+06 1.2923e+06 1.66011e+06 1.71077e+06 2.27143e+06 326822 
2030  0 3.07273e+06 3.27816e+06 1.34267e+06 1.78833e+06 1.82847e+06 2.47154e+06 368514 
2031  0 3.07273e+06 3.27816e+06 1.38218e+06 1.85622e+06 1.90358e+06 2.58675e+06 388833 
2032  0 3.07273e+06 3.27816e+06 1.41833e+06 1.90069e+06 1.95047e+06 2.68598e+06 395317 
2033  0 3.07273e+06 3.27816e+06 1.43343e+06 1.9339e+06 1.98135e+06 2.70372e+06 395204 
2034  0 3.07273e+06 3.27816e+06 1.45842e+06 1.96339e+06 2.00181e+06 2.70392e+06 391918 
2035  0 3.07273e+06 3.27816e+06 1.46601e+06 1.96395e+06 2.0181e+06 2.71609e+06 392048 

Spawning_Biomass LingN
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 1.81348e+07 7.2539e+06 6.34716e+06 3.36844e+06 3.36844e+06 3.36844e+06 3.36844e+06 6.75209e-08 
2023 1.81348e+07 7.2539e+06 6.34716e+06 3.77468e+06 3.77992e+06 3.78168e+06 3.79415e+06 6596.57 
2024 1.81348e+07 7.2539e+06 6.34716e+06 4.1077e+06 4.13629e+06 4.14481e+06 4.20864e+06 33923.3 
2025 1.81348e+07 7.2539e+06 6.34716e+06 4.45337e+06 4.55997e+06 4.58891e+06 4.81143e+06 119914 
2026 1.81348e+07 7.2539e+06 6.34716e+06 4.84285e+06 5.11841e+06 5.18048e+06 5.71844e+06 292402 
2027 1.81348e+07 7.2539e+06 6.34716e+06 5.23727e+06 5.77379e+06 5.88182e+06 6.84041e+06 544028 
2028 1.81348e+07 7.2539e+06 6.34716e+06 5.64058e+06 6.48877e+06 6.62751e+06 8.09127e+06 815881 
2029 1.81348e+07 7.2539e+06 6.34716e+06 6.01189e+06 7.16827e+06 7.35512e+06 9.22413e+06 1.06524e+06 
2030 1.81348e+07 7.2539e+06 6.34716e+06 6.37727e+06 7.87619e+06 8.03415e+06 1.02515e+07 1.26552e+06 
2031 1.81348e+07 7.2539e+06 6.34716e+06 6.71617e+06 8.43236e+06 8.62625e+06 1.11112e+07 1.42413e+06 
2032 1.81348e+07 7.2539e+06 6.34716e+06 7.08976e+06 8.97339e+06 9.14589e+06 1.1851e+07 1.52537e+06 
2033 1.81348e+07 7.2539e+06 6.34716e+06 7.39627e+06 9.43011e+06 9.60052e+06 1.24549e+07 1.59491e+06 
2034 1.81348e+07 7.2539e+06 6.34716e+06 7.6023e+06 9.82013e+06 9.95218e+06 1.28926e+07 1.65312e+06 
2035 1.81348e+07 7.2539e+06 6.34716e+06 7.76638e+06 1.00618e+07 1.02178e+07 1.32019e+07 1.68783e+06 

Fishing_mortalityLingN
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2022  0 0.197847 0.231286 2.27426e-06 2.27426e-06 2.27426e-06 2.27426e-06 2.37169e-20 
2023  0 0.197847 0.231286 1.96422e-06 1.97528e-06 1.97393e-06 1.97936e-06 5.08842e-09 
2024  0 0.197847 0.231286 0.1 0.1 0.1 0.1 1.41553e-15 
2025  0 0.197847 0.231286 0.1 0.1 0.1 0.1 1.41553e-15 
2026  0 0.197847 0.231286 0.1 0.1 0.1 0.1 1.41553e-15 
2027  0 0.197847 0.231286 0.1 0.1 0.1 0.1 1.41553e-15 
2028  0 0.197847 0.231286 0.1 0.1 0.1 0.1 1.41553e-15 
2029  0 0.197847 0.231286 0.1 0.1 0.1 0.1 1.41553e-15 
2030  0 0.197847 0.231286 0.1 0.1 0.1 0.1 1.41553e-15 
2031  0 0.197847 0.231286 0.1 0.1 0.1 0.1 1.41553e-15 
2032  0 0.197847 0.231286 0.1 0.1 0.1 0.1 1.41553e-15 
2033  0 0.197847 0.231286 0.1 0.1 0.1 0.1 1.41553e-15 
2034  0 0.197847 0.231286 0.1 0.1 0.1 0.1 1.41553e-15 
2035  0 0.197847 0.231286 0.1 0.1 0.1 0.1 1.41553e-15 

Total_BiomassLingN
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2022 6.60429e+07 3.80718e+07 3.55746e+07 1.78925e+07 1.78925e+07 1.78925e+07 1.78925e+07 2.64496e-07 
2023 6.60429e+07 3.80718e+07 3.55746e+07 1.95822e+07 2.09743e+07 2.14417e+07 2.47517e+07 1.75155e+06 
2024 6.60429e+07 3.80718e+07 3.55746e+07 2.16994e+07 2.45639e+07 2.51915e+07 3.04156e+07 2.85408e+06 
2025 6.60429e+07 3.80718e+07 3.55746e+07 2.33579e+07 2.74254e+07 2.80725e+07 3.488e+07 3.74097e+06 
2026 6.60429e+07 3.80718e+07 3.55746e+07 2.49015e+07 3.0301e+07 3.09366e+07 3.91764e+07 4.58733e+06 
2027 6.60429e+07 3.80718e+07 3.55746e+07 2.64707e+07 3.31553e+07 3.37501e+07 4.33511e+07 5.30395e+06 
2028 6.60429e+07 3.80718e+07 3.55746e+07 2.81972e+07 3.55092e+07 3.61665e+07 4.64389e+07 5.85769e+06 
2029 6.60429e+07 3.80718e+07 3.55746e+07 2.9559e+07 3.76661e+07 3.83665e+07 4.96918e+07 6.27062e+06 
2030 6.60429e+07 3.80718e+07 3.55746e+07 3.09651e+07 3.95795e+07 4.02365e+07 5.17156e+07 6.53148e+06 
2031 6.60429e+07 3.80718e+07 3.55746e+07 3.18472e+07 4.12524e+07 4.17402e+07 5.39589e+07 6.74668e+06 
2032 6.60429e+07 3.80718e+07 3.55746e+07 3.29613e+07 4.24891e+07 4.31697e+07 5.50515e+07 6.95237e+06 
2033 6.60429e+07 3.80718e+07 3.55746e+07 3.39991e+07 4.38469e+07 4.43643e+07 5.71564e+07 7.12767e+06 
2034 6.60429e+07 3.80718e+07 3.55746e+07 3.49698e+07 4.44912e+07 4.5239e+07 5.77916e+07 7.40499e+06 
2035 6.60429e+07 3.80718e+07 3.55746e+07 3.51062e+07 4.52056e+07 4.59174e+07 5.88812e+07 7.51952e+06 
Alternative 4 Alternative  Stock: LingN
Catch LingN
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 3.07273e+06 3.27816e+06 15 15 15 15 0 
2023  0 3.07273e+06 3.27816e+06 15 15 15 15 1.50092e-07 
2024  0 3.07273e+06 3.27816e+06 898217 907603 910367 931374 11115.5 
2025  0 3.07273e+06 3.27816e+06 996543 1.03314e+06 1.04335e+06 1.1209e+06 41696.2 
2026  0 3.07273e+06 3.27816e+06 1.09665e+06 1.19554e+06 1.21806e+06 1.4153e+06 105083 
2027  0 3.07273e+06 3.27816e+06 1.18974e+06 1.37677e+06 1.41399e+06 1.74698e+06 188936 
2028  0 3.07273e+06 3.27816e+06 1.27859e+06 1.5544e+06 1.6061e+06 2.0869e+06 270482 
2029  0 3.07273e+06 3.27816e+06 1.3347e+06 1.71529e+06 1.7686e+06 2.34999e+06 338589 
2030  0 3.07273e+06 3.27816e+06 1.3851e+06 1.84654e+06 1.88845e+06 2.55238e+06 381106 
2031  0 3.07273e+06 3.27816e+06 1.4263e+06 1.91622e+06 1.9646e+06 2.67009e+06 401705 
2032  0 3.07273e+06 3.27816e+06 1.46142e+06 1.96121e+06 2.01191e+06 2.76705e+06 408203 
2033  0 3.07273e+06 3.27816e+06 1.47552e+06 1.99308e+06 2.04291e+06 2.79084e+06 407923 
2034  0 3.07273e+06 3.27816e+06 1.50309e+06 2.02191e+06 2.06334e+06 2.7883e+06 404446 
2035  0 3.07273e+06 3.27816e+06 1.51017e+06 2.02497e+06 2.07966e+06 2.79695e+06 404666 

Spawning_Biomass LingN
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 1.81348e+07 7.2539e+06 6.34716e+06 3.36844e+06 3.36844e+06 3.36844e+06 3.36844e+06 6.75209e-08 
2023 1.81348e+07 7.2539e+06 6.34716e+06 3.77468e+06 3.77992e+06 3.78168e+06 3.79415e+06 6596.57 
2024 1.81348e+07 7.2539e+06 6.34716e+06 4.09946e+06 4.12804e+06 4.13656e+06 4.20038e+06 33916.9 
2025 1.81348e+07 7.2539e+06 6.34716e+06 4.43287e+06 4.5394e+06 4.56831e+06 4.79062e+06 119815 
2026 1.81348e+07 7.2539e+06 6.34716e+06 4.80857e+06 5.08385e+06 5.14556e+06 5.68197e+06 291765 
2027 1.81348e+07 7.2539e+06 6.34716e+06 5.18825e+06 5.72311e+06 5.8302e+06 6.78479e+06 541707 
2028 1.81348e+07 7.2539e+06 6.34716e+06 5.57754e+06 6.41733e+06 6.55694e+06 8.00743e+06 810373 
2029 1.81348e+07 7.2539e+06 6.34716e+06 5.93483e+06 7.07898e+06 7.26436e+06 9.10904e+06 1.05526e+06 
2030 1.81348e+07 7.2539e+06 6.34716e+06 6.28336e+06 7.76425e+06 7.92303e+06 1.01142e+07 1.25072e+06 
2031 1.81348e+07 7.2539e+06 6.34716e+06 6.61785e+06 8.30515e+06 8.49604e+06 1.09564e+07 1.40475e+06 
2032 1.81348e+07 7.2539e+06 6.34716e+06 6.97312e+06 8.82307e+06 8.99807e+06 1.16471e+07 1.50253e+06 
2033 1.81348e+07 7.2539e+06 6.34716e+06 7.27655e+06 9.26769e+06 9.43681e+06 1.22559e+07 1.56913e+06 
2034 1.81348e+07 7.2539e+06 6.34716e+06 7.46098e+06 9.65761e+06 9.77561e+06 1.26531e+07 1.62467e+06 
2035 1.81348e+07 7.2539e+06 6.34716e+06 7.61775e+06 9.88865e+06 1.00312e+07 1.29681e+07 1.65809e+06 

Fishing_mortalityLingN
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2022  0 0.197847 0.231286 2.27426e-06 2.27426e-06 2.27426e-06 2.27426e-06 2.37169e-20 
2023  0 0.197847 0.231286 1.96422e-06 1.97528e-06 1.97393e-06 1.97936e-06 5.08842e-09 
2024  0 0.197847 0.231286 0.104436 0.104436 0.104436 0.104436 2.498e-16 
2025  0 0.197847 0.231286 0.104436 0.104436 0.104436 0.104436 2.498e-16 
2026  0 0.197847 0.231286 0.104436 0.104436 0.104436 0.104436 2.498e-16 
2027  0 0.197847 0.231286 0.104436 0.104436 0.104436 0.104436 2.498e-16 
2028  0 0.197847 0.231286 0.104436 0.104436 0.104436 0.104436 2.498e-16 
2029  0 0.197847 0.231286 0.104436 0.104436 0.104436 0.104436 2.498e-16 
2030  0 0.197847 0.231286 0.104436 0.104436 0.104436 0.104436 2.498e-16 
2031  0 0.197847 0.231286 0.104436 0.104436 0.104436 0.104436 2.498e-16 
2032  0 0.197847 0.231286 0.104436 0.104436 0.104436 0.104436 2.498e-16 
2033  0 0.197847 0.231286 0.104436 0.104436 0.104436 0.104436 2.498e-16 
2034  0 0.197847 0.231286 0.104436 0.104436 0.104436 0.104436 2.498e-16 
2035  0 0.197847 0.231286 0.104436 0.104436 0.104436 0.104436 2.498e-16 

Total_BiomassLingN
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2022 6.60429e+07 3.80718e+07 3.55746e+07 1.78925e+07 1.78925e+07 1.78925e+07 1.78925e+07 2.64496e-07 
2023 6.60429e+07 3.80718e+07 3.55746e+07 1.95822e+07 2.09743e+07 2.14417e+07 2.47517e+07 1.75155e+06 
2024 6.60429e+07 3.80718e+07 3.55746e+07 2.16994e+07 2.45639e+07 2.51915e+07 3.04156e+07 2.85408e+06 
2025 6.60429e+07 3.80718e+07 3.55746e+07 2.33162e+07 2.73832e+07 2.80304e+07 3.48362e+07 3.74045e+06 
2026 6.60429e+07 3.80718e+07 3.55746e+07 2.48167e+07 3.02148e+07 3.08499e+07 3.90908e+07 4.58513e+06 
2027 6.60429e+07 3.80718e+07 3.55746e+07 2.63426e+07 3.30203e+07 3.36152e+07 4.32063e+07 5.29803e+06 
2028 6.60429e+07 3.80718e+07 3.55746e+07 2.80246e+07 3.53348e+07 3.59799e+07 4.62256e+07 5.84583e+06 
2029 6.60429e+07 3.80718e+07 3.55746e+07 2.93294e+07 3.74264e+07 3.81264e+07 4.94272e+07 6.25083e+06 
2030 6.60429e+07 3.80718e+07 3.55746e+07 3.06844e+07 3.92804e+07 3.99434e+07 5.13679e+07 6.50277e+06 
2031 6.60429e+07 3.80718e+07 3.55746e+07 3.15546e+07 4.09251e+07 4.1398e+07 5.34731e+07 6.70974e+06 
